"","Susc_FN","Evaluation","Likert_Evaluation","Education_Score","Age","Gender","Income_Score","CRT_Score","Dummy_Congruence","Familiar_Dummy","Duration","Dig_Lit_Avg","Article_day","ResponseId","Ideology_Score","Treat_Search"
"217",0,"CND",4,1,59,"Male",0,0,0,0,"943",3.6,"jan 9_5","R_20UR8PJ21JOIDF2",0,1
"218",1,"True",7,4,53,"Male",2,2,0,1,"1044",4.9,"jan 9_5","R_3JIxo1sFo8XghjZ",2,1
"219",1,"True",7,1,38,"Female",1,0,0,0,"1444",4.4,"jan 9_5","R_2YPPWDba4uPZlRW",0,1
"220",1,"True",5,3,26,"Male",1,1,0,0,"955",4.7,"jan 9_5","R_a9O5bPVJpPycOXL",0,1
"221",1,"True",6,1,59,"Female",0,4,0,0,"2200",4.8,"jan 9_5","R_1Q0GSa6hzMOa8Xw",-2,1
"222",1,"True",5,1,64,"Male",1,2,0,0,"1541",2.4,"jan 9_5","R_2uVgKVOUNUFOGjo",2,1
"223",1,"True",7,3,40,"Male",1,1,0,0,"3182",4.7,"jan 9_5","R_3rTDBaj73JhNpxV",0,1
"224",1,"True",6,3,43,"Male",2,2,0,1,"871",4.1,"jan 9_5","R_88oFTk36FQjYXXr",0,1
"225",1,"True",6,2,26,"Male",0,1,0,0,"1081",3.6,"jan 9_5","R_1giJSb1UGQjbqLh",-1,1
"226",1,"True",4,1,52,"Female",0,1,0,0,"1034",1.3,"jan 9_5","R_21oenlhCjolOU0x",2,1
"227",1,"True",7,1,67,"Female",0,2,0,1,"1638",4.6,"jan 9_5","R_tJs3dVG0kJ7kmEF",0,1
"228",0,"CND",5,1,33,"Female",0,2,0,0,"1600",1.9,"jan 9_5","R_2DZesJV3TWgUAVc",1,1
"229",1,"True",7,1,73,"Female",0,1,0,1,"2281",3.8,"jan 9_5","R_1obyjJ8GfKYiWAc",1,1
"230",1,"True",7,2,31,"Male",0,0,0,1,"664",2.5,"jan 9_5","R_1lbgLmiWzBzBx5a",1,1
"231",0,"Misl/False",2,1,57,"Female",0,1,0,1,"4267",3.6,"jan 9_5","R_2xJBm55tAaFNc4W",0,1
"232",1,"True",6,1,64,"Male",1,2,0,1,"1453",3.2,"jan 9_5","R_1TARqzmXDl6KG8V",3,1
"233",1,"True",6,2,41,"Male",0,2,0,0,"2905",4,"jan 9_5","R_2R9TkN5XPNUrfuo",1,1
"234",1,"True",7,4,38,"Male",3,2,0,0,"1444",4.7,"jan 9_5","R_41wcLcFwyICwhYR",-2,1
"235",0,"CND",1,3,73,"Female",1,0,0,1,"1899",3.8,"jan 9_5","R_3fxZJg2jt8b1zXi",-3,1
"236",1,"True",6,4,49,"Female",3,0,0,1,"635",3.4,"jan 9_5","R_2BgQTmFgAeqCC5R",-3,1
"237",0,"Misl/False",5,4,34,"Male",3,2,0,1,"602",4.7,"jan 9_5","R_1eWDyZ6hFfZuJWP",-2,1
"238",1,"True",7,3,69,"Male",3,1,0,1,"790",4.7,"jan 9_5","R_cO6Hfij2OwuezN7",-3,1
"239",1,"True",7,4,74,"Male",1,3,0,1,"796",3.4,"jan 9_5","R_3L7pybVFZNPsy6x",-1,1
"240",1,"True",7,4,52,"Female",3,3,0,1,"923",2.4,"jan 9_5","R_1doFYNFKhshGZBM",-1,1
"241",0,"Misl/False",7,3,69,"Male",0,2,0,1,"743",3.4,"jan 9_5","R_Q6M5hcPqa2mbjMJ",2,1
"242",1,"True",6,4,52,"Male",2,1,0,0,"891",2.4,"jan 9_5","R_2YY4WXHXWquU1o7",1,1
"243",1,"True",6,4,59,"Female",2,3,0,0,"965",5,"jan 9_5","R_3oQHHEUCril5rmp",0,1
"244",1,"True",7,3,57,"Female",1,2,0,0,"1093",5,"jan 9_5","R_2SCC9QGrV2eGEfL",-3,1
"245",1,"True",7,3,72,"Male",0,2,0,1,"1244",4.4,"jan 9_5","R_3feltnGChKVXdLm",0,1
"246",1,"True",7,3,47,"Female",3,0,0,1,"1877",3.2,"jan 9_5","R_29oi648OOxDjBza",0,1
"247",1,"True",4,4,37,"Female",2,2,0,1,"982",4.2,"jan 9_5","R_NUZj2tZCrMlfRRv",0,1
"248",1,"True",7,4,41,"Male",3,1,0,1,"756",5,"jan 13_3","R_2EmYiQCmTCWWd41",0,1
"249",1,"True",7,4,32,"Male",1,1,0,0,"952",4.3,"jan 13_3","R_TtFtYVYhfbN0FjP",-2,1
"250",0,"CND",4,4,42,"Male",1,1,0,1,"1051",3.5,"jan 13_3","R_1LATMAwZBlljgWY",2,1
"251",1,"True",6,4,29,"Male",2,3,0,0,"656",4.7,"jan 13_3","R_1fgcGcXg7uA7Fd2",-1,1
"252",0,"CND",5,1,68,"Male",0,1,0,1,"1008",3.3,"jan 13_3","R_3iqetWYsckSTio7",-1,1
"253",0,"CND",7,1,34,"Female",0,2,0,0,"781",3.2,"jan 13_3","R_3DpcQ1nB7ZZDzbj",0,1
"254",1,"True",7,3,47,"Male",3,3,0,0,"806",3.9,"jan 13_3","R_2AEIAETWFFjIKSV",-1,1
"255",1,"True",6,1,80,"Female",0,0,0,1,"1188",2.4,"jan 13_3","R_2zjRAGBzLYwAbJh",2,1
"256",1,"True",7,1,38,"Female",1,1,0,1,"859",2.4,"jan 13_3","R_3J1TYm6LNr1mYHB",0,1
"257",1,"True",7,1,43,"Female",2,2,NA,0,"2079",1.9,"jan 13_3","R_1JEOhNsURbn7OI1",NA,1
"258",1,"True",7,1,65,"Female",0,0,NA,1,"2643",2.4,"jan 13_3","R_3shobELC9Q6RF4Y",NA,1
"259",0,"Misl/False",4,3,36,"Male",0,2,0,0,"2334",1.8,"jan 13_3","R_10Tb4PeqCdAj8BS",0,1
"260",1,"True",4,1,58,"Female",1,1,0,0,"1055",2.8,"jan 13_3","R_2PqklUhrxtsFq8K",3,1
"261",0,"CND",5,3,43,"Male",0,2,0,0,"596",3.7,"jan 13_3","R_p9oMUM4qzuu8JW1",1,1
"262",1,"True",7,1,62,"Male",0,1,0,0,"3002",2.5,"jan 13_3","R_O3EpHvZCZEMN6r7",2,1
"263",0,"CND",4,1,57,"Female",1,0,0,0,"969",2.9,"jan 13_3","R_22lcMvEOKfCt7Nc",0,1
"264",1,"True",7,1,35,"Male",0,0,0,0,"1643",2.5,"jan 13_3","R_2ve4nwgeXrpDwnP",0,1
"265",1,"True",7,1,59,"Female",0,3,0,1,"1015",4.2,"jan 13_3","R_br0Nb2Q2D2Y5vs5",-2,1
"266",1,"True",7,1,50,"Male",0,0,0,0,"2734",3.3,"jan 13_3","R_3kBQ2BGxVnLM7H6",0,1
"267",0,"CND",6,2,42,"Male",0,0,0,1,"965",5,"jan 13_3","R_3Ny8qufDTn8SIaB",0,1
"268",1,"True",7,1,76,"Female",1,1,0,1,"2656",1.9,"jan 13_3","R_3oO91Yj5BiQ14Yg",2,1
"269",1,"True",7,1,43,"Male",0,3,0,1,"1100",4.4,"jan 13_3","R_1nT2hCytrEnudmV",-3,1
"270",1,"True",7,1,31,"Male",0,2,0,0,"1703",3.2,"jan 13_3","R_W1z3Jxr6aj9xxtL",0,1
"271",1,"True",7,4,40,"Male",3,2,0,1,"739",5,"jan 13_3","R_2CwgDI3uwRfBWVD",0,1
"272",1,"True",7,2,65,"Female",0,2,0,1,"948",4.8,"jan 13_3","R_2Pk8JhEbJv8zSA4",2,1
"273",0,"CND",3,4,30,"Female",1,0,0,0,"1031",5,"jan 13_3","R_2RPLHtYnBTRPtdu",0,1
"274",1,"True",7,3,56,"Female",1,2,0,0,"1172",4.4,"jan 13_3","R_5dmKPQBO4eEq2GZ",-2,1
"275",1,"True",7,3,48,"Female",0,0,0,1,"1517",3.4,"jan 13_3","R_2BapmKDFutYMDvd",-2,1
"276",1,"True",6,2,66,"Female",1,0,0,1,"1762",4.2,"jan 13_3","R_3lY1F2CaELf5vpf",1,1
"277",0,"CND",4,2,74,"Female",2,0,0,0,"1685",1.5,"jan 13_3","R_3kvIQt3S82QBqpq",0,1
"278",0,"CND",5,2,69,"Female",1,3,0,1,"2329",3.5,"jan 13_3","R_1pmU7XZuGdS9Hx0",0,1
"279",1,"True",7,4,76,"Female",1,2,0,0,"2390",2.1,"jan 13_3","R_2uxl6rXM1QWUWeG",2,1
"280",1,"True",7,3,53,"Female",0,2,0,0,"15844",2.2,"jan 13_3","R_R2JyRa0D5tFTRvj",-2,1
"281",0,"CND",4,1,48,"Male",1,1,NA,0,"1347",4,"jan 13_4","R_21u2lWvw1OJFwND",NA,1
"282",1,"True",7,1,26,"Male",1,1,0,1,"779",5,"jan 13_4","R_3GfvHVLBOEOwjBf",-2,1
"283",0,"CND",6,3,35,"Male",1,1,0,0,"854",2.9,"jan 13_4","R_9smWAQpmRegP59T",1,1
"284",1,"True",6,3,48,"Male",2,2,0,0,"1062",3.6,"jan 13_4","R_27pzfO9DPqfmxUt",0,1
"285",0,"CND",4,3,48,"Male",3,2,0,0,"667",4.7,"jan 13_4","R_2WVfUYnoKgGrwR4",0,1
"286",0,"CND",2,1,43,"Female",0,0,NA,0,"1057",2.6,"jan 13_4","R_2D7iyEfsyqncbOa",NA,1
"287",1,"True",6,3,35,"Male",2,3,0,0,"854",4.2,"jan 13_4","R_6nwza6nkwkca1Lb",2,1
"288",0,"Misl/False",4,4,41,"Male",1,1,0,0,"615",3.2,"jan 13_4","R_27DnZ4mxvbiHiBU",1,1
"289",1,"True",6,1,74,"Female",2,3,0,0,"1319",3.8,"jan 13_4","R_2V8zJDCAJ00C9Gp",0,1
"290",1,"True",6,1,33,"Male",0,3,0,0,"1269",2.9,"jan 13_4","R_3CUWhfZDfSgjy1S",2,1
"291",0,"CND",3,1,66,"Male",1,1,0,0,"1279",1.4,"jan 13_4","R_2tnyUTrGFgVg9Lm",1,1
"292",1,"True",7,2,30,"Male",1,3,0,0,"1197",3.4,"jan 13_4","R_Qb4pGKG46oeBxrr",2,1
"293",1,"True",6,1,44,"Male",0,1,0,0,"1889",4.8,"jan 13_4","R_30q9mg22Lul7E8z",-3,1
"294",1,"True",7,0,45,"Male",0,1,0,0,"2499",2.7,"jan 13_4","R_1kS8fJrnNgUbPk6",-2,1
"295",1,"True",7,3,42,"Male",3,3,0,1,"624",5,"jan 13_4","R_1FKUzyav5ytwTyG",-2,1
"296",1,"True",7,1,75,"Male",1,2,0,1,"1848",4.4,"jan 13_4","R_2xDbj7itP5y9jDO",1,1
"297",1,"True",7,1,72,"Male",0,2,0,1,"2679",4.2,"jan 13_4","R_1NabxeBEMgiMF3o",-2,1
"298",1,"True",7,3,66,"Male",1,1,0,1,"1221",4.7,"jan 13_4","R_1EcDx6QIzVkUTNH",0,1
"299",0,"CND",4,1,60,"Female",1,2,0,0,"621",3.8,"jan 13_4","R_xFOOmV5igPUy0KJ",-2,1
"300",0,"Misl/False",1,1,62,"Male",3,3,0,0,"712",5,"jan 13_4","R_1QuOMR13jI5bBy1",1,1
"301",1,"True",7,1,26,"Male",0,1,0,0,"1560",5,"jan 13_4","R_1rNwtobtbwdomRR",0,1
"302",1,"True",7,1,68,"Male",1,0,0,0,"1546",3.4,"jan 13_4","R_eVPUSnnsQLlZGhj",-1,1
"303",1,"True",7,1,42,"Female",0,0,0,1,"8053",1.9,"jan 13_4","R_WD0zhOC4joonanv",-2,1
"304",1,"True",7,1,67,"Male",0,2,0,1,"3861",4.2,"jan 13_4","R_vSsi2vFboGKu8kV",0,1
"305",1,"True",7,1,72,"Female",0,4,0,0,"2287",3.2,"jan 13_4","R_3DbH8AJb5sobkzK",0,1
"306",1,"True",6,3,61,"Male",1,0,0,0,"2433",4.8,"jan 13_4","R_1gMYttIdU4SLkXN",3,1
"307",1,"True",5,1,58,"Female",0,1,0,0,"2313",3.5,"jan 13_4","R_3fZyPONrgZepspj",2,1
"308",1,"True",7,2,57,"Female",0,0,0,0,"2754",2.9,"jan 13_4","R_BrgDRG8SS6XD8VX",2,1
"309",1,"True",6,5,70,"Male",1,3,0,0,"2068",3.1,"jan 13_4","R_3mmekg2sHqGzVD3",2,1
"310",1,"True",6,1,58,"Female",2,4,0,0,"3761",3.1,"jan 13_4","R_25SDxAy9bUmsTbH",0,1
"311",1,"True",5,0,63,"Male",1,1,0,0,"1318",2.1,"jan 13_4","R_2zDdWGzlvPud2Ny",2,1
"312",1,"True",6,3,40,"Female",0,0,0,0,"512",4.5,"jan 13_4","R_21j21wPPQ3GhXdm",-2,1
"313",1,"True",6,3,46,"Female",2,4,0,0,"816",2.6,"jan 13_4","R_3n9seefSvR1FOFt",0,1
"314",0,"Misl/False",2,3,39,"Female",2,2,0,0,"985",4.5,"jan 13_4","R_2rDw5DFztXdZFg8",-2,1
"315",1,"True",6,5,56,"Female",3,0,0,0,"859",4.3,"jan 13_4","R_3qL4BxhtSKeJfyM",-3,1
"316",0,"CND",4,4,68,"Female",2,4,0,0,"1132",2.7,"jan 13_4","R_2aFga51r88Wgqb1",-2,1
"317",1,"True",6,2,34,"Female",0,0,0,0,"1436",3.4,"jan 13_4","R_sC1anOWqNazLJVD",-3,1
"318",1,"True",7,1,21,"Female",0,3,0,1,"1203",4,"jan 13_4","R_2fiXotRv54aSiMv",-3,1
"319",1,"True",5,3,65,"Female",0,1,0,1,"1125",2.8,"jan 13_4","R_9WzoeeFS0tVxOzT",-3,1
"320",0,"Misl/False",6,4,65,"Female",3,1,0,0,"1436",2.8,"jan 13_4","R_1ePQtgTNs1nmkiV",-2,1
"321",0,"CND",3,1,57,"Female",0,1,0,0,"3367",2.1,"jan 13_4","R_1gHEVSQDvls9dgY",-1,1
"322",1,"True",7,2,68,"Female",0,1,0,1,"1666",2.1,"jan 13_4","R_2rYJvC6JGTnGnSI",-1,1
"323",1,"True",7,2,29,"Female",0,3,0,1,"2141",3.4,"jan 13_4","R_2y42HPpwq1xJEbe",-1,1
"324",1,"True",7,4,75,"Female",2,1,0,0,"2595",4.1,"jan 13_4","R_3DdKYHkZ5LFKrOi",-1,1
"325",1,"True",5,4,50,"Female",3,3,0,0,"3564",3.7,"jan 13_4","R_2YA5W4IczPhsnzI",-2,1
"326",1,"True",7,3,60,"Female",1,1,0,0,"4824",2.7,"jan 13_4","R_3JE2PY608hVEXxk",2,1
"327",1,"True",7,4,31,"Male",1,2,0,1,"588",3.8,"jan 13_5","R_2s4nsgcTYO4yrx2",0,1
"328",1,"True",7,3,26,"Male",0,2,0,0,"729",4.6,"jan 13_5","R_2asjRhn4bxT7YMG",1,1
"329",0,"Misl/False",3,2,32,"Male",0,1,0,0,"614",4.4,"jan 13_5","R_2xEj8YrkXN9JOsN",1,1
"330",0,"CND",4,1,55,"Male",0,1,NA,1,"766",3.1,"jan 13_5","R_2foY9wECttDWo5L",NA,1
"331",1,"True",6,1,32,"Female",1,3,0,0,"1098",3.5,"jan 13_5","R_cTlnPWLuILUeBnb",1,1
"332",1,"True",5,1,43,"Female",2,0,0,0,"929",4.7,"jan 13_5","R_2zGsd2kYlkmLrUv",-3,1
"333",1,"True",7,4,67,"Male",3,0,0,0,"2626",3.6,"jan 13_5","R_3qy3WkXXA5sXLRL",1,1
"334",0,"CND",5,1,44,"Male",0,2,0,0,"1314",2.9,"jan 13_5","R_12brrC9FnuQ6YtR",0,1
"335",1,"True",5,3,22,"Male",1,0,0,0,"2224",3.9,"jan 13_5","R_2D028GQA7l04j8A",-2,1
"336",0,"CND",4,1,60,"Female",0,3,0,0,"1554",1.7,"jan 13_5","R_2lVtID9OU0Psesh",3,1
"337",1,"True",7,1,39,"Male",1,3,0,0,"2637",4.7,"jan 13_5","R_exnSmRwiAXeLPax",0,1
"338",1,"True",6,1,67,"Female",0,2,0,1,"1649",2.8,"jan 13_5","R_3CZS1pBv9Evl5Hc",0,1
"339",1,"True",7,1,69,"Female",0,2,0,1,"1979",4,"jan 13_5","R_3E9UPaU4YvzV5IJ",-1,1
"340",1,"True",7,4,58,"Male",1,1,0,0,"804",3.2,"jan 13_5","R_2EB6imALQPskaRq",1,1
"341",0,"CND",4,1,72,"Male",3,2,0,0,"2296",2,"jan 13_5","R_2cjvmIoKv9wqnNR",0,1
"342",1,"True",7,1,45,"Female",0,0,0,0,"587",4.3,"jan 13_5","R_1hze2ZjD28L2g9P",-1,1
"343",1,"True",7,2,62,"Female",1,4,0,1,"1021",2.6,"jan 13_5","R_26gN0O56r2YrLWf",2,1
"344",1,"True",7,1,68,"Female",1,1,0,0,"1872",2.7,"jan 13_5","R_3spMKnCkOJTWLlD",1,1
"345",1,"True",7,1,52,"Female",0,1,0,0,"2123",3.3,"jan 13_5","R_2E9Ld2wB8fHsTA9",0,1
"346",1,"True",6,1,19,"Male",0,2,0,1,"1681",2.8,"jan 13_5","R_SVqrCxQWo5qLFOp",-1,1
"347",1,"True",7,1,20,"Male",0,2,0,1,"1089",3,"jan 13_5","R_1EZFQZuzcx1lj7e",-1,1
"348",0,"Misl/False",5,5,34,"Male",3,0,0,1,"779",3.3,"jan 13_5","R_1kTfWZMYMj6vvPv",0,1
"349",0,"CND",4,0,61,"Male",0,1,0,0,"1057",2.1,"jan 13_5","R_2YLNxkKi8x9MqfA",0,1
"350",1,"True",7,2,57,"Male",0,0,0,0,"1821",4.5,"jan 13_5","R_1H6HBxv6GGTwjug",0,1
"351",1,"True",5,3,42,"Male",0,3,0,0,"1391",4.8,"jan 13_5","R_9Hcp1jRq9t7PEpX",2,1
"352",1,"True",5,1,64,"Female",0,1,0,0,"2268",2.9,"jan 13_5","R_1fZUu0wdA9PvkoZ",2,1
"353",1,"True",7,4,50,"Female",3,0,0,1,"818",3.9,"jan 13_5","R_2A0ZMTgZ9umb4bi",-2,1
"354",1,"True",5,3,62,"Female",1,2,0,0,"1094",3.2,"jan 13_5","R_3fGLNNrD4vhc0NG",1,1
"355",1,"True",7,3,38,"Female",0,1,0,0,"1064",4.3,"jan 13_5","R_2sZKuh85UnzMILU",1,1
"356",1,"True",7,4,39,"Female",0,3,0,0,"1132",2.2,"jan 13_5","R_2wHwicEGQREapR1",0,1
"357",1,"True",7,4,69,"Female",1,2,0,1,"1072",4.4,"jan 13_5","R_9ZI62uT06ZlhsWZ",1,1
"358",1,"True",7,3,65,"Female",3,3,0,0,"876",5,"jan 13_5","R_W3DCXLGMZ8CNJDz",-2,1
"359",1,"True",7,3,49,"Female",1,3,0,1,"1315",4.4,"jan 13_5","R_3MDJE0o1rwuCCHr",-1,1
"360",1,"True",6,3,61,"Female",1,0,0,0,"1450",3.2,"jan 13_5","R_b1ncrWBt1POlARz",0,1
"361",1,"True",7,2,71,"Female",1,3,0,1,"1506",4.1,"jan 13_5","R_XiYl81kTTA4jkaZ",0,1
"362",1,"True",7,2,69,"Female",1,2,NA,0,"1719",1.5,"jan 13_5","R_2RP2JKJYol6DVbg",NA,1
"363",0,"CND",4,3,53,"Female",2,2,0,0,"710",3.3,"jan 13_5","R_3hmE0bAixfAAKbH",1,1
"364",1,"True",7,1,72,"Female",1,3,0,1,"2004",3.3,"jan 13_5","R_3nBOdVWo0i7Gsri",3,1
"365",1,"True",7,2,72,"Female",1,0,0,1,"2421",2.6,"jan 13_5","R_2wB6NhyFBxGtUUR",-2,1
"366",1,"True",7,0,51,"Female",0,0,0,0,"3056",2.1,"jan 13_5","R_24vG8EBCTP3YbrQ",-2,1
"367",1,"True",7,4,35,"Female",2,1,0,0,"5380",4.1,"jan 13_5","R_O9lh300uSFbj0Rj",1,1
"368",0,"Misl/False",4,1,42,"Male",1,1,0,1,"711",5,"jan 14_1","R_3iDWYMCDVZenzQS",-3,1
"369",1,"True",5,1,28,"Female",0,2,0,0,"798",3.3,"jan 14_1","R_3PIfNJDGPmUpzcQ",0,1
"370",0,"Misl/False",4,4,39,"Male",1,0,0,0,"976",2.2,"jan 14_1","R_9oSdjx4WIci3e2B",0,1
"371",1,"True",6,1,23,"Male",1,2,0,0,"1012",4.6,"jan 14_1","R_2CHtT4TK8eZwv9q",-1,1
"372",1,"True",6,1,56,"Female",1,2,0,0,"1160",4.1,"jan 14_1","R_3fCcZhwqC59hgKR",0,1
"373",1,"True",5,4,34,"Male",1,2,0,0,"995",4.2,"jan 14_1","R_8crfgS3pLJnmBPj",-3,1
"374",1,"True",7,1,22,"Female",0,1,0,0,"1990",5,"jan 14_1","R_28YBwqn0l6j4jFi",0,1
"375",1,"True",6,1,81,"Female",3,2,0,0,"1365",2.1,"jan 14_1","R_1eUGkk3ZSiud4lH",-2,1
"376",0,"CND",4,1,54,"Female",0,0,0,0,"988",2.8,"jan 14_1","R_1lzX5vpH1tEajjG",0,1
"377",1,"True",7,1,67,"Male",0,3,0,1,"2239",2,"jan 14_1","R_ukKoApexteuaEWB",-2,1
"378",0,"CND",1,0,45,"Female",0,0,0,0,"1741",3.9,"jan 14_1","R_2Tt4LiCvbY5l52C",0,1
"379",1,"True",7,1,56,"Male",0,0,0,0,"768",3.9,"jan 14_1","R_2tyxPdGLtEIPATa",0,1
"380",1,"True",6,3,53,"Female",0,1,0,0,"1072",4.1,"jan 14_1","R_1Fm7YwN2Osa52uE",-2,1
"381",0,"CND",4,1,78,"Female",0,0,0,0,"2134",1.5,"jan 14_1","R_3lS4NQSOOhtS5XU",-1,1
"382",0,"CND",3,1,39,"Female",0,2,1,1,"440",2,"jan 14_1","R_1pzJEpScGmu1SeN",2,1
"383",0,"Misl/False",5,4,30,"Male",3,2,0,1,"704",3.7,"jan 14_1","R_rj7YYiSYZJf0xlT",0,1
"384",0,"Misl/False",4,1,59,"Female",0,3,1,0,"1116",3.7,"jan 14_1","R_3fcSZno4ycQ1x3j",2,1
"385",0,"CND",5,1,47,"Female",0,0,NA,0,"1209",3.6,"jan 14_1","R_2fJyhJNSIKTLWVn",NA,1
"386",0,"Misl/False",4,1,52,"Female",0,1,1,0,"1111",2.8,"jan 14_1","R_AM6KsqaL7nMbGMh",3,1
"387",1,"True",7,1,34,"Male",0,3,0,0,"864",4,"jan 14_1","R_1dKr8phEYUL44v6",0,1
"388",0,"Misl/False",1,5,38,"Male",3,2,0,0,"892",4.9,"jan 14_1","R_2CoWqKhFONsowO5",-2,1
"389",0,"CND",7,1,29,"Female",1,2,1,0,"604",4.2,"jan 14_1","R_3s5OFZzYBjyyJ8v",1,1
"390",0,"CND",4,2,34,"Female",0,3,0,0,"1312",4.8,"jan 14_1","R_3F5tzFdEg4FSI2D",0,1
"391",1,"True",5,2,45,"Male",1,0,0,0,"594",4.8,"jan 14_1","R_12nlVwCAosIoQ33",0,1
"392",0,"Misl/False",4,1,63,"Male",0,2,NA,0,"1123",1.7,"jan 14_1","R_1pWnUUahQ9DFdIS",NA,1
"393",1,"True",7,0,33,"Female",0,3,NA,0,"1774",2.6,"jan 14_1","R_3oQHBqPWcXzQfU9",NA,1
"394",1,"True",6,3,38,"Male",1,2,1,0,"1660",3.3,"jan 14_1","R_yJWWZefeKiUN3O1",2,1
"395",1,"True",6,1,31,"Male",0,3,1,0,"2505",3.9,"jan 14_1","R_1g0iaqeXpSXfl9h",2,1
"396",1,"True",6,1,59,"Female",1,1,0,1,"3534",2.2,"jan 14_1","R_3JJfgJn2PhQb0ah",0,1
"397",0,"CND",4,4,42,"Male",3,1,0,0,"3965",4,"jan 14_1","R_3EF0XDqUgCkSDWG",0,1
"398",1,"True",4,4,55,"Female",3,2,0,0,"469",3.9,"jan 14_1","R_bwJzHR7X2eA2R4B",0,1
"399",0,"Misl/False",2,4,67,"Female",3,1,1,0,"705",3.7,"jan 14_1","R_1rv3DN1Mx149To7",1,1
"400",0,"Misl/False",3,3,50,"Female",3,3,0,0,"856",4.1,"jan 14_1","R_3kLG6IJwRhYFBHB",-1,1
"401",1,"True",7,2,23,"Female",1,2,0,0,"807",4.8,"jan 14_1","R_6AnVfSDj9pFjt1n",-1,1
"402",0,"Misl/False",1,4,35,"Female",2,3,0,0,"1005",3.6,"jan 14_1","R_2X4cR98RdLdXhJk",-2,1
"403",0,"CND",4,2,53,"Female",0,3,1,0,"1200",2,"jan 14_1","R_22PpMbH87132XlX",1,1
"404",0,"CND",5,2,45,"Female",0,0,0,0,"1056",3.4,"jan 14_1","R_3Dj7eyZwfyTHkyr",-2,1
"405",1,"True",7,2,40,"Female",1,1,1,0,"1150",2.9,"jan 14_1","R_3OjoIges814fWIE",1,1
"406",1,"True",7,2,40,"Female",0,1,0,1,"1480",4,"jan 14_1","R_12KcfkaD6KskMj9",-1,1
"407",1,"True",7,3,64,"Female",2,2,0,1,"1633",4.6,"jan 14_1","R_1DMSCcTNUkTrnUu",0,1
"408",0,"CND",4,3,32,"Female",0,0,0,0,"1554",4,"jan 14_1","R_AptihTXPY5jUueR",-1,1
"409",1,"True",7,4,67,"Female",2,3,0,0,"1547",4.2,"jan 14_1","R_2ebrNyFfIrf3pCH",0,1
"410",1,"True",4,4,41,"Female",1,3,1,0,"1670",2.7,"jan 14_1","R_32WwDn8n1E1I3S2",2,1
"411",1,"True",6,3,78,"Female",1,2,1,0,"2827",2.6,"jan 14_1","R_3mlBGjoSb3RVaHo",2,1
"412",1,"True",7,2,43,"Female",0,3,0,0,"3054",3.8,"jan 14_1","R_2YPr95IZCt5YKcp",0,1
"413",1,"True",5,3,45,"Female",1,2,0,0,"2863",4.6,"jan 14_1","R_1rPqT5lSoy8CkCe",-2,1
"414",0,"CND",4,3,30,"Female",1,1,0,0,"2859",4.1,"jan 14_1","R_zeQRDAnBiePsQBb",0,1
"415",1,"True",5,4,55,"Female",1,0,NA,0,"44442",2.7,"jan 14_1","R_2pLuxW81a529muV",NA,1
"416",0,"CND",4,0,63,"Female",1,2,0,1,"817",2.3,"jan 14_3","R_WpzIlF89mZyK7hn",0,1
"417",1,"True",6,2,25,"Male",1,0,0,0,"1166",4,"jan 14_3","R_2z5ReVt6F9fUqr5",-2,1
"418",1,"True",7,3,42,"Male",0,2,0,1,"908",4.5,"jan 14_3","R_UXUfMnMuzyMZh29",-1,1
"419",1,"True",7,3,49,"Male",1,2,0,1,"1074",5,"jan 14_3","R_1pEEyLjOAXsTF3N",3,1
"420",1,"True",7,3,37,"Male",1,3,0,0,"2181",3.6,"jan 14_3","R_7WLqhtKulkTNNsJ",2,1
"421",0,"CND",4,0,47,"Female",0,2,NA,0,"1748",2.4,"jan 14_3","R_1lsKBMDNDo17Mfo",NA,1
"422",1,"True",6,1,50,"Female",1,2,0,0,"2370",3.5,"jan 14_3","R_3oZzo1nYbrHimyi",3,1
"423",1,"True",7,3,31,"Male",0,0,NA,0,"4513",3.8,"jan 14_3","R_3pfLO3xpuZK9DOY",NA,1
"424",1,"True",5,1,66,"Male",0,2,0,1,"1205",1,"jan 14_3","R_0ilm8GyerAgVl2p",1,1
"425",0,"CND",4,1,60,"Male",1,0,0,0,"634",1.9,"jan 14_3","R_214EplEijxrmw3P",0,1
"426",1,"True",7,1,53,"Female",0,2,0,1,"732",3.8,"jan 14_3","R_1GUg2CW1dbg71DJ",-3,1
"427",1,"True",7,1,65,"Male",1,0,0,1,"2143",3.6,"jan 14_3","R_3PcuyirytTbCOU7",-2,1
"428",0,"CND",5,4,36,"Male",1,0,0,0,"4351",3.5,"jan 14_3","R_VKERUqOQbq3APJv",1,1
"429",0,"CND",5,1,74,"Male",0,2,0,0,"1884",1.3,"jan 14_3","R_3kCgPmnKrkH4uiD",1,1
"430",1,"True",6,1,42,"Male",0,0,0,0,"16668",3.7,"jan 14_3","R_3ffVBpCona9CmHh",0,1
"431",0,"CND",2,0,29,"Female",0,2,0,0,"568",2.6,"jan 14_3","R_1hNj4FhkB5ZU31b",0,1
"432",1,"True",7,1,68,"Female",0,1,0,0,"1617",3.2,"jan 14_3","R_2EF3OScKPfPQC59",2,1
"433",1,"True",7,1,22,"Female",0,0,0,1,"425",2.6,"jan 14_3","R_3EFjWtGo4OHtse5",3,1
